cn	CHR	START	END	i	cn_ctc	cn_cdp	cn_wbc
3	chr15	68578934	69128709	3745	4.0714286	6	1.94444444444444
3	chr15	69128710	69679794	3746	4.0714286	6	1.94444444444444
3	chr15	69679795	70225521	3747	4.0714286	6	1.94444444444444
3	chr15	70225522	70776295	3748	4.0714286	6	1.94444444444444
3	chr15	70776296	71338599	3749	4.0714286	6	1.94444444444444
3	chr15	71338600	71882036	3750	4.0714286	6	1.94444444444444
3	chr15	71882037	72405931	3751	4.0714286	6	1.94444444444444
3	chr15	72405932	72923567	3752	4.0714286	6	1.94444444444444
3	chr15	72923568	73449499	3753	4.0714286	6	1.94444444444444
3	chr15	73449500	73969271	3754	4.0714286	6	1.94444444444444
3	chr15	73969272	74484266	3755	4.0714286	6	1.94444444444444
3	chr15	74484267	75003042	3756	4.0714286	6	1.94444444444444
3	chr15	75003043	75576211	3757	4.0714286	6	1.94444444444444
3	chr15	75576212	76089525	3758	4.0714286	6	1.94444444444444
3	chr15	76089526	76607067	3759	4.0714286	6	1.94444444444444
3	chr15	76607068	77134547	3760	4.0714286	6	1.94444444444444
3	chr15	77134548	77669532	3761	4.0714286	6	1.94444444444444
3	chr15	77669533	78193369	3762	4.0714286	6	1.94444444444444
3	chr15	78193370	78699217	3763	4.0714286	6	1.94444444444444
3	chr15	78699218	79212405	3764	4.0714286	6	1.94444444444444
3	chr15	79212406	79734873	3765	4.0714286	6	1.94444444444444
3	chr15	79734874	80258595	3766	4.0714286	6	1.94444444444444
3	chr15	80258596	80767428	3767	4.0714286	6	1.94444444444444
3	chr15	80767429	81289404	3768	4.0714286	6	1.94444444444444
3	chr15	81289405	81812691	3769	4.0714286	6	1.94444444444444
3	chr15	81812692	82329805	3770	4.0714286	6	1.94444444444444
3	chr15	82329806	82894622	3771	4.0714286	6	1.94444444444444
3	chr15	82894623	83419220	3772	4.0714286	6	1.94444444444444
3	chr15	83419221	83931285	3773	4.0714286	6	1.94444444444444
3	chr15	83931286	84446415	3774	4.0714286	6	1.94444444444444
3	chr15	84446416	84963637	3775	4.0714286	6	1.94444444444444
3	chr15	84963638	85487248	3776	4.0714286	6	1.94444444444444
3	chr15	85487249	85996978	3777	4.0714286	6	1.94444444444444
3	chr15	85996979	86510995	3778	4.0714286	6	1.94444444444444
3	chr15	86510996	87027590	3779	4.0714286	6	1.94444444444444
3	chr15	87027591	87553447	3780	4.0714286	6	1.94444444444444
3	chr15	87553448	88063632	3781	4.0714286	6	1.94444444444444
3	chr15	88063633	88574589	3782	4.0714286	6	1.94444444444444
3	chr15	88574590	89104520	3783	4.0714286	6	1.94444444444444
3	chr15	89104521	89627265	3784	4.0714286	6	1.94444444444444
3	chr15	89627266	90182806	3785	4.0714286	6	1.94444444444444
3	chr15	90182807	90723331	3786	4.0714286	6	1.94444444444444
3	chr15	90723332	91256163	3787	4.0714286	6	1.94444444444444
3	chr15	91256164	91769764	3788	4.0714286	6	1.94444444444444
3	chr15	91769765	92298346	3789	4.0714286	6	1.94444444444444
3	chr15	92298347	92832692	3790	4.0714286	6	1.94444444444444
3	chr15	92832693	93373898	3791	4.0714286	6	1.94444444444444
3	chr15	93373899	93895086	3792	4.0714286	6	1.94444444444444
3	chr15	93895087	94437566	3793	4.0714286	6	1.94444444444444
3	chr15	94437567	94961746	3794	4.0714286	6	1.94444444444444
3	chr15	94961747	95490253	3795	4.0714286	6	1.94444444444444
3	chr15	95490254	96013958	3796	4.0714286	6	1.94444444444444
3	chr15	96013959	96527342	3797	4.0714286	6	1.94444444444444
3	chr15	96527343	97063472	3798	4.0714286	6	1.94444444444444
3	chr15	97063473	97596340	3799	4.0714286	6	1.94444444444444
3	chr15	97596341	98113554	3800	4.0714286	6	1.94444444444444
3	chr15	98113555	98641051	3801	4.0714286	6	1.94444444444444
3	chr15	98641052	99167510	3802	4.0714286	6	1.94444444444444
3	chr15	99167511	99680801	3803	4.0714286	6	1.94444444444444
3	chr15	99680802	100199500	3804	4.0714286	6	1.94444444444444
3	chr15	100199501	100724960	3805	4.0714286	6	1.94444444444444
3	chr15	100724961	101232690	3806	4.0714286	6	1.94444444444444
3	chr15	101232691	101751979	3807	4.0714286	6	1.94444444444444
3	chr15	101751980	102268384	3808	4.0714286	6	1.94444444444444
3	chr15	102268385	102796465	3809	4.0714286	6	1.94444444444444
3	chr15	102796466	103307255	3810	4.0714286	6	1.94444444444444
3	chr15	103307256	104043685	3811	4.0714286	6	1.94444444444444
3	chr16	1	3734761	3812	4	6	1.94444444444444
3	chr16	3734762	4269032	3813	4	6	1.94444444444444
3	chr16	4269033	4802561	3814	4	6	1.94444444444444
3	chr16	4802562	5324552	3815	4	6	1.94444444444444
3	chr16	5324553	5848351	3816	4	6.083333	1.94444444444444
3	chr16	5848352	6363868	3817	4	6.083333	1.94444444444444
3	chr16	6363869	6877427	3818	4	6.083333	1.94444444444444
3	chr16	6877428	7387418	3819	4	6.083333	1.94444444444444
3	chr16	7387419	7937967	3820	4	6.083333	1.94444444444444
3	chr16	7937968	8505105	3821	4	6.083333	1.94444444444444
3	chr16	8505106	9027487	3822	4	6.083333	1.94444444444444
3	chr16	9027488	9559524	3823	4	6.083333	1.94444444444444
3	chr16	9559525	10078946	3824	4	6.083333	1.94444444444444
3	chr16	10078947	10611272	3825	4	6.083333	1.94444444444444
3	chr16	10611273	11128270	3826	4	6.083333	1.94444444444444
3	chr16	11128271	11658871	3827	4	6.083333	1.94444444444444
3	chr16	11658872	12182459	3828	4	6.083333	1.94444444444444
3	chr16	12182460	12744314	3829	4	6.083333	1.94444444444444
3	chr16	12744315	13288984	3830	4	6.083333	1.94444444444444
3	chr16	13288985	13807806	3831	4	6.083333	1.94444444444444
3	chr16	13807807	14333103	3832	4	6.083333	1.94444444444444
3	chr16	14333104	14922929	3833	4	6.083333	1.94444444444444
3	chr16	14922930	15514165	3834	4	6.083333	1.94444444444444
3	chr16	15514166	16062479	3835	4	6.083333	1.94444444444444
3	chr16	16062480	16628576	3836	4	6.083333	1.94444444444444
3	chr16	16628577	17181892	3837	4	6.083333	1.94444444444444
3	chr16	17181893	17706495	3838	4	6.083333	1.94444444444444
3	chr16	17706496	18226797	3839	4	6.083333	1.94444444444444
3	chr16	18226798	18747771	3840	4	6.083333	1.94444444444444
3	chr16	18747772	19327022	3841	4	6.083333	1.94444444444444
3	chr16	19327023	19954562	3842	4	6.083333	1.94444444444444
3	chr16	19954563	20489583	3843	4	6.083333	1.94444444444444
3	chr16	20489584	21032372	3844	4	6.083333	1.94444444444444
3	chr16	21032373	21553558	3845	4.0714286	6.083333	1.94444444444444
3	chr16	21553559	22087038	3846	4.0714286	6.083333	1.94444444444444
3	chr16	22087039	22607136	3847	4.0714286	6.083333	1.94444444444444
3	chr16	22607137	23142920	3848	4.0714286	6.083333	1.94444444444444
3	chr16	23142921	23659408	3849	4.0714286	6.083333	1.94444444444444
3	chr16	23659409	24185967	3850	4.0714286	6.083333	1.94444444444444
3	chr16	24185968	24697805	3851	4.0714286	6.083333	1.94444444444444
3	chr16	24697806	25218786	3852	4.0714286	6.083333	1.94444444444444
3	chr16	25218787	25747390	3853	4.0714286	6.083333	1.94444444444444
3	chr16	25747391	26286786	3854	4.0714286	6.083333	1.94444444444444
3	chr16	26286787	26822403	3855	4.1428571	6.083333	1.94444444444444
3	chr16	26822404	27382344	3856	4.1428571	6.083333	1.94444444444444
3	chr16	27382345	27946700	3857	4.1428571	6.083333	1.94444444444444
3	chr16	27946701	28487606	3858	4.1428571	6.083333	1.94444444444444
3	chr16	28487607	29013923	3859	4.1428571	6.083333	1.94444444444444
3	chr16	29013924	29563989	3860	4.1428571	6	1.94444444444444
3	chr16	29563990	30076605	3861	4.0714286	6	1.94444444444444
3	chr16	30076606	30590380	3862	4.0714286	6	1.94444444444444
3	chr16	30590381	31112768	3863	4.0714286	6	1.94444444444444
3	chr16	31112769	31647863	3864	4.0714286	6	1.94444444444444
3	chr16	31647864	32178024	3865	4.0714286	6	1.94444444444444
3	chr16	32178025	32714390	3866	4.0714286	6	1.94444444444444
3	chr16	32714391	33230417	3867	4.0714286	6	1.94444444444444
3	chr16	33230418	33745271	3868	4	6	1.94444444444444
3	chr16	33745272	34267512	3869	4	6	1.94444444444444
3	chr16	34267513	34789191	3870	4	6	1.94444444444444
3	chr16	34789192	35303879	3871	4	6	1.94444444444444
3	chr16	35303880	35821837	3872	4	6	1.94444444444444
3	chr16	35821838	36370408	3873	4	6	1.94444444444444
3	chr16	36370409	36896033	3874	4	6	1.94444444444444
3	chr16	36896034	37434657	3875	4	6	1.94444444444444
3	chr16	37434658	37953289	3876	4	6	1.94444444444444
3	chr16	37953290	38469250	3877	4	6	1.94444444444444
3	chr16	38469251	39004320	3878	4	6	1.94444444444444
3	chr16	39004321	39549444	3879	4	6	1.94444444444444
3	chr16	39549445	40093137	3880	4	6	1.88888888888889
3	chr16	40093138	40608901	3881	4	6	1.88888888888889
3	chr16	40608902	41153837	3882	4	6	1.88888888888889
3	chr16	41153838	41706372	3883	4	6	1.88888888888889
3	chr16	41706373	42224918	3884	4	6	1.88888888888889
3	chr16	42224919	42754040	3885	4	6	1.88888888888889
3	chr16	42754041	43312793	3886	4	6	1.88888888888889
3	chr16	43312794	43830062	3887	4	6	1.88888888888889
3	chr16	43830063	44350987	3888	4	6	1.88888888888889
3	chr16	44350988	44891891	3889	4	6	1.94444444444444
3	chr16	44891892	45448361	3890	4	6	1.94444444444444
3	chr16	45448362	45987186	3891	4	6	1.94444444444444
3	chr16	45987187	46528975	3892	4	6	1.94444444444444
3	chr16	46528976	47084666	3893	4	6	1.94444444444444
3	chr16	47084667	47666492	3894	4	6	1.94444444444444
3	chr16	47666493	48285496	3895	4	6	1.94444444444444
3	chr16	48285497	48839145	3896	4	6	1.94444444444444
3	chr16	48839146	49394639	3897	4	6	1.94444444444444
3	chr16	49394640	49939433	3898	4	6	1.94444444444444
3	chr16	49939434	50463141	3899	4	6	1.94444444444444
3	chr16	50463142	50995679	3900	4	6	1.94444444444444
3	chr16	50995680	51579610	3901	4	6	1.94444444444444
3	chr16	51579611	52134145	3902	4	6	1.94444444444444
3	chr16	52134146	52684426	3903	4	6	1.94444444444444
3	chr16	52684427	53230658	3904	4	6	1.94444444444444
3	chr16	53230659	53808154	3905	4	6	1.94444444444444
3	chr16	53808155	54364163	3906	4	6	1.94444444444444
3	chr16	54364164	54928696	3907	4	6	1.94444444444444
3	chr16	54928697	55489308	3908	4	6	1.94444444444444
3	chr16	55489309	56036985	3909	4	6	1.94444444444444
3	chr16	56036986	56597423	3910	4	6	1.94444444444444
3	chr16	56597424	57155968	3911	4	6	1.94444444444444
3	chr16	57155969	57681078	3912	4	6	1.94444444444444
3	chr16	57681079	58259709	3913	4	6	1.94444444444444
3	chr16	58259710	58828698	3914	4	6	1.94444444444444
3	chr16	58828699	59429993	3915	4	6	1.94444444444444
3	chr16	59429994	59974459	3916	4	6	1.94444444444444
3	chr16	59974460	60524778	3917	4	6	1.94444444444444
3	chr16	60524779	61106888	3918	4	6	1.94444444444444
3	chr16	61106889	61681959	3919	4	6	1.94444444444444
3	chr16	61681960	62239996	3920	4	6	1.94444444444444
3	chr16	62239997	62817858	3921	4	6	1.94444444444444
3	chr16	62817859	63368556	3922	4	6	1.94444444444444
3	chr16	63368557	63904280	3923	4	6	1.94444444444444
3	chr16	63904281	64470599	3924	4	6	1.94444444444444
3	chr16	64470600	65030290	3925	4	6	1.94444444444444
3	chr16	65030291	65619684	3926	4	6	1.94444444444444
3	chr16	65619685	66173088	3927	4	6	1.94444444444444
3	chr16	66173089	66735318	3928	4	6	1.94444444444444
3	chr16	66735319	67256583	3929	4	6	1.94444444444444
3	chr16	67256584	67795065	3930	4	6	1.94444444444444
3	chr16	67795066	68346040	3931	4	6	1.94444444444444
3	chr16	68346041	68900558	3932	4	6	1.94444444444444
3	chr16	68900559	69476309	3933	4	6	1.94444444444444
3	chr16	69476310	70022026	3934	4	6	1.77777777777778
3	chr16	70022027	70571341	3935	4	6	1.77777777777778
3	chr16	70571342	71134797	3936	4	6	1.77777777777778
3	chr16	71134798	71718890	3937	4	6	1.77777777777778
3	chr16	71718891	72267534	3938	4	6	1.77777777777778
3	chr16	72267535	72799597	3939	4	6	1.77777777777778
3	chr16	72799598	73312978	3940	4	6	1.77777777777778
3	chr16	73312979	73872644	3941	4	6	1.77777777777778
3	chr16	73872645	74401739	3942	4	6	1.77777777777778
3	chr16	74401740	74929517	3943	4	6	1.77777777777778
3	chr16	74929518	75458259	3944	4	6	1.77777777777778
3	chr16	75458260	76016581	3945	4	6	1.77777777777778
3	chr16	76016582	76564741	3946	4	6	1.77777777777778
3	chr16	76564742	77098126	3947	4	6	1.77777777777778
3	chr16	77098127	77632602	3948	4	6	1.77777777777778
3	chr16	77632603	78182274	3949	4	6	1.94444444444444
3	chr16	78182275	78738777	3950	4	6	1.94444444444444
3	chr16	78738778	79304254	3951	4	6	1.94444444444444
3	chr16	79304255	79871317	3952	4	6	1.94444444444444
3	chr16	79871318	80423706	3953	4	6	1.94444444444444
3	chr16	80423707	80972289	3954	4.0714286	6	1.94444444444444
3	chr16	80972290	81517689	3955	4.0714286	6	1.94444444444444
3	chr16	81517690	82073704	3956	4.0714286	6	1.94444444444444
3	chr16	82073705	82636924	3957	4.0714286	6	1.94444444444444
3	chr16	82636925	83209035	3958	4.0714286	6	1.94444444444444
3	chr16	83209036	83778954	3959	4.0714286	6	1.94444444444444
3	chr16	83778955	84326827	3960	4.0714286	6	1.94444444444444
3	chr16	84326828	84877783	3961	4.0714286	6	1.94444444444444
3	chr16	84877784	85417000	3962	4.0714286	6	1.94444444444444
3	chr16	85417001	85953126	3963	4.0714286	6	1.94444444444444
3	chr16	85953127	86501863	3964	4.0714286	6	1.94444444444444
3	chr16	86501864	87065363	3965	4.0714286	6	1.94444444444444
3	chr16	87065364	87621770	3966	4.0714286	6	1.94444444444444
3	chr16	87621771	88152519	3967	4.0714286	6	1.94444444444444
3	chr16	88152520	88677950	3968	4.0714286	6	1.94444444444444
3	chr16	88677951	89235760	3969	4.0714286	6	1.94444444444444
3	chr16	89235761	89779470	3970	4.0714286	6	1.94444444444444
3	chr16	89779471	90299746	3971	4.0714286	6	1.94444444444444
3	chr16	90299747	90822444	3972	4.0714286	6	1.94444444444444
3	chr16	90822445	91340156	3973	4.0714286	6	1.94444444444444
3	chr16	91340157	91855455	3974	4.0714286	6	1.94444444444444
3	chr16	91855456	92369924	3975	4.0714286	6	1.94444444444444
3	chr16	92369925	92876741	3976	4.0714286	6	1.94444444444444
3	chr16	92876742	93383887	3977	4.0714286	6	1.94444444444444
3	chr16	93383888	93915349	3978	4.0714286	6	1.94444444444444
3	chr16	93915350	94433623	3979	4.0714286	6	1.94444444444444
3	chr16	94433624	94948388	3980	4.0714286	6	1.94444444444444
3	chr16	94948389	95469144	3981	4.0714286	6	1.94444444444444
3	chr16	95469145	96003646	3982	4.0714286	6	1.94444444444444
3	chr16	96003647	96525628	3983	4.0714286	6	1.94444444444444
3	chr16	96525629	97042701	3984	4.0714286	6	1.94444444444444
3	chr16	97042702	97563413	3985	4.0714286	6	1.94444444444444
3	chr16	97563414	98207768	3986	4.0714286	6	1.94444444444444
3	chr17	1	3531438	3987	4.0714286	5.916667	1.94444444444444
3	chr17	3531439	4075948	3988	4.0714286	5.916667	1.94444444444444
3	chr17	4075949	4611591	3989	4.0714286	5.916667	1.94444444444444
3	chr17	4611592	5131078	3990	4.0714286	5.916667	1.94444444444444
3	chr17	5131079	5646596	3991	4.0714286	5.916667	1.94444444444444
3	chr17	5646597	6172217	3992	4.0714286	5.916667	1.94444444444444
3	chr17	6172218	6698772	3993	4.0714286	5.916667	1.94444444444444
3	chr17	6698773	7222726	3994	4.0714286	5.916667	1.94444444444444
3	chr17	7222727	7795248	3995	4.0714286	5.916667	1.94444444444444
3	chr17	7795249	8321423	3996	4.0714286	5.916667	1.94444444444444
3	chr17	8321424	8850235	3997	4.0714286	5.916667	1.94444444444444
3	chr17	8850236	9378387	3998	4.0714286	5.916667	1.94444444444444
3	chr17	9378388	9922990	3999	4.0714286	5.916667	1.94444444444444
3	chr17	9922991	10440097	4000	4.0714286	5.916667	1.94444444444444
3	chr17	10440098	10975178	4001	4.0714286	5.916667	1.94444444444444
3	chr17	10975179	11514668	4002	4.0714286	5.916667	1.94444444444444
3	chr17	11514669	12044264	4003	4.0714286	5.916667	1.94444444444444
3	chr17	12044265	12565087	4004	4.0714286	5.916667	1.94444444444444
3	chr17	12565088	13086389	4005	4.0714286	5.916667	1.94444444444444
3	chr17	13086390	13754270	4006	4.0714286	5.916667	1.94444444444444
3	chr17	13754271	14303409	4007	4.0714286	5.916667	1.94444444444444
3	chr17	14303410	14833617	4008	4.0714286	5.916667	1.94444444444444
3	chr17	14833618	15358038	4009	4.0714286	5.916667	1.94444444444444
3	chr17	15358039	15888237	4010	4.0714286	5.916667	1.94444444444444
3	chr17	15888238	16477659	4011	4.0714286	5.916667	1.94444444444444
3	chr17	16477660	17055068	4012	4.0714286	5.916667	1.94444444444444
3	chr17	17055069	17627279	4013	4.0714286	5.916667	1.94444444444444
3	chr17	17627280	18180580	4014	4.0714286	5.916667	1.94444444444444
3	chr17	18180581	18745282	4015	4.0714286	5.916667	1.94444444444444
3	chr17	18745283	19329817	4016	4.0714286	5.916667	1.94444444444444
3	chr17	19329818	19867494	4017	4.0714286	5.916667	1.94444444444444
3	chr17	19867495	20428114	4018	4.0714286	5.916667	1.94444444444444
3	chr17	20428115	21000731	4019	4.0714286	5.916667	1.94444444444444
3	chr17	21000732	21572490	4020	4.0714286	5.916667	1.94444444444444
3	chr17	21572491	22150036	4021	4.0714286	5.916667	1.94444444444444
3	chr17	22150037	22751921	4022	4.0714286	5.916667	1.94444444444444
3	chr17	22751922	23360882	4023	4.0714286	5.916667	1.94444444444444
3	chr17	23360883	23929338	4024	4.0714286	5.916667	1.94444444444444
3	chr17	23929339	24448967	4025	4.0714286	5.916667	1.94444444444444
3	chr17	24448968	24971966	4026	4.0714286	5.916667	1.94444444444444
3	chr17	24971967	25488524	4027	4.0714286	5.916667	1.94444444444444
3	chr17	25488525	26002751	4028	4.0714286	5.916667	1.94444444444444
3	chr17	26002752	26522472	4029	4.0714286	5.916667	1.94444444444444
3	chr17	26522473	27043751	4030	4.0714286	5.916667	1.94444444444444
3	chr17	27043752	27574901	4031	4.0714286	5.916667	1.94444444444444
3	chr17	27574902	28092951	4032	4.0714286	5.916667	1.94444444444444
3	chr17	28092952	28613427	4033	4.0714286	5.916667	1.94444444444444
3	chr17	28613428	29142861	4034	4.0714286	5.916667	1.94444444444444
3	chr17	29142862	29663708	4035	4.0714286	5.916667	1.94444444444444
3	chr17	29663709	30182817	4036	4.0714286	5.916667	1.94444444444444
3	chr17	30182818	30701095	4037	4.0714286	5.916667	1.94444444444444
3	chr17	30701096	31212204	4038	4.0714286	5.916667	1.94444444444444
3	chr17	31212205	31733123	4039	4.0714286	5.916667	1.94444444444444
3	chr17	31733124	32253312	4040	4.0714286	5.916667	1.94444444444444
3	chr17	32253313	32793191	4041	4.0714286	5.916667	1.94444444444444
3	chr17	32793192	33350046	4042	4.0714286	5.916667	1.94444444444444
3	chr17	33350047	33918326	4043	4.0714286	5.916667	1.94444444444444
3	chr17	33918327	34444468	4044	4.0714286	5.916667	1.94444444444444
3	chr17	34444469	34978716	4045	4.0714286	5.916667	1.94444444444444
3	chr17	34978717	35513741	4046	4.0714286	5.916667	1.94444444444444
3	chr17	35513742	36046572	4047	4.0714286	5.916667	1.94444444444444
3	chr17	36046573	36639723	4048	4.0714286	5.916667	1.94444444444444
3	chr17	36639724	37180839	4049	4.0714286	5.916667	2
3	chr17	37180840	37768948	4050	4.0714286	5.916667	2
3	chr17	37768949	38361211	4051	4.0714286	5.916667	2
3	chr17	38361212	38943846	4052	4.0714286	5.916667	2
3	chr17	38943847	39515904	4053	4.0714286	5.916667	2
3	chr17	39515905	40087835	4054	4.0714286	5.916667	2
3	chr17	40087836	40706864	4055	4.0714286	5.916667	2
3	chr17	40706865	41286733	4056	4.0714286	5.916667	2
3	chr17	41286734	41894688	4057	4.0714286	5.916667	2
3	chr17	41894689	42461124	4058	4.0714286	5.916667	2
3	chr17	42461125	43008544	4059	4.0714286	5.916667	2
3	chr17	43008545	43537424	4060	4.0714286	5.916667	2
3	chr17	43537425	44058170	4061	4.0714286	5.916667	2
3	chr17	44058171	44575783	4062	4.0714286	5.916667	1.94444444444444
3	chr17	44575784	45099833	4063	4.0714286	5.916667	1.94444444444444
3	chr17	45099834	45630354	4064	4.0714286	5.916667	1.94444444444444
3	chr17	45630355	46147081	4065	4.0714286	5.916667	1.94444444444444
3	chr17	46147082	46671422	4066	4.0714286	5.916667	1.94444444444444
3	chr17	46671423	47199253	4067	4.0714286	5.916667	1.94444444444444
3	chr17	47199254	47714100	4068	4.0714286	5.916667	1.94444444444444
3	chr17	47714101	48257264	4069	4.0714286	5.916667	1.94444444444444
3	chr17	48257265	48773522	4070	4.0714286	5.916667	1.94444444444444
3	chr17	48773523	49285657	4071	4.0714286	5.916667	1.94444444444444
3	chr17	49285658	49801136	4072	4.0714286	5.916667	1.94444444444444
3	chr17	49801137	50324777	4073	4.0714286	5.916667	1.94444444444444
3	chr17	50324778	50848363	4074	4.0714286	5.916667	1.94444444444444
3	chr17	50848364	51379669	4075	4.0714286	5.916667	1.94444444444444
3	chr17	51379670	51908501	4076	4.0714286	5.916667	1.94444444444444
3	chr17	51908502	52455913	4077	4.0714286	5.916667	1.94444444444444
4	chr17	52455914	53014095	4078	4.4285714	6.25	1.94444444444444
4	chr17	53014096	53594600	4079	4.4285714	6.25	1.94444444444444
4	chr17	53594601	54200074	4080	4.4285714	6.25	1.94444444444444
4	chr17	54200075	54767077	4081	4.5714286	6.5	1.94444444444444
4	chr17	54767078	55339465	4082	5.2857143	7	2.05555555555556
4	chr17	55339466	55939311	4083	6.2142857	9.583333	6.05555555555556
4	chr17	55939312	56455773	4084	6.2142857	9.583333	6.05555555555556
4	chr17	56455774	56970008	4085	6.2142857	9.583333	6.05555555555556
4	chr17	56970009	57521707	4086	6.2142857	9.583333	6.05555555555556
4	chr17	57521708	58103696	4087	6.2142857	9.583333	6.05555555555556
4	chr17	58103697	58673689	4088	6.2142857	9.583333	6.05555555555556
4	chr17	58673690	59230226	4089	5.5	7.083333	5.16666666666667
3	chr17	59230227	59787468	4090	4.1428571	5.916667	1.94444444444444
3	chr17	59787469	60340607	4091	4.1428571	5.916667	1.94444444444444
3	chr17	60340608	60906361	4092	4.0714286	5.916667	1.94444444444444
3	chr17	60906362	61467027	4093	4.0714286	5.916667	1.94444444444444
3	chr17	61467028	62005683	4094	4.0714286	5.916667	1.94444444444444
3	chr17	62005684	62548372	4095	4.0714286	5.916667	1.94444444444444
3	chr17	62548373	63057758	4096	4.0714286	5.916667	1.94444444444444
3	chr17	63057759	63599966	4097	4.0714286	5.916667	1.94444444444444
3	chr17	63599967	64154530	4098	4.0714286	5.916667	1.94444444444444
3	chr17	64154531	64689794	4099	4.0714286	5.916667	1.94444444444444
3	chr17	64689795	65231997	4100	4.0714286	5.916667	1.94444444444444
3	chr17	65231998	65785426	4101	4.0714286	5.916667	1.94444444444444
3	chr17	65785427	66325588	4102	4.0714286	5.916667	1.94444444444444
3	chr17	66325589	66853055	4103	4.0714286	5.916667	1.94444444444444
3	chr17	66853056	67368058	4104	4.0714286	5.916667	1.94444444444444
3	chr17	67368059	67900751	4105	4.0714286	5.916667	1.94444444444444
3	chr17	67900752	68432028	4106	4.0714286	5.916667	1.94444444444444
3	chr17	68432029	68980809	4107	4.0714286	5.916667	1.94444444444444
3	chr17	68980810	69513367	4108	4.0714286	5.916667	1.94444444444444
3	chr17	69513368	70089011	4109	4.0714286	5.916667	1.94444444444444
3	chr17	70089012	70643287	4110	4.0714286	5.916667	1.94444444444444
3	chr17	70643288	71166092	4111	4.0714286	5.916667	1.94444444444444
3	chr17	71166093	71690017	4112	4.0714286	5.916667	1.94444444444444
3	chr17	71690018	72209498	4113	4.0714286	5.916667	1.94444444444444
3	chr17	72209499	72752924	4114	4.0714286	5.916667	1.94444444444444
3	chr17	72752925	73276613	4115	4.0714286	5.916667	1.94444444444444
3	chr17	73276614	73797390	4116	4.0714286	5.916667	1.94444444444444
3	chr17	73797391	74344999	4117	4.0714286	5.916667	1.94444444444444
3	chr17	74345000	74876610	4118	4.0714286	5.916667	1.94444444444444
3	chr17	74876611	75411207	4119	4.0714286	5.916667	1.94444444444444
3	chr17	75411208	75957992	4120	4.0714286	5.916667	1.94444444444444
3	chr17	75957993	76508286	4121	4.0714286	5.916667	1.94444444444444
3	chr17	76508287	77069095	4122	4.0714286	5.916667	1.94444444444444
3	chr17	77069096	77609316	4123	4.0714286	5.916667	1.94444444444444
3	chr17	77609317	78173259	4124	4.0714286	5.916667	1.94444444444444
3	chr17	78173260	78695576	4125	4.0714286	5.916667	1.94444444444444
3	chr17	78695577	79227409	4126	4.0714286	5.916667	1.94444444444444
3	chr17	79227410	79760723	4127	4.0714286	5.916667	1.94444444444444
3	chr17	79760724	80281613	4128	4.0714286	5.916667	1.94444444444444
3	chr17	80281614	80799438	4129	4.0714286	5.916667	1.94444444444444
3	chr17	80799439	81345133	4130	4.0714286	5.916667	1.94444444444444
3	chr17	81345134	81889394	4131	4.0714286	5.916667	1.94444444444444
3	chr17	81889395	82441977	4132	4.0714286	5.916667	1.94444444444444
3	chr17	82441978	83026076	4133	4.0714286	5.916667	1.94444444444444
3	chr17	83026077	83557572	4134	4.0714286	5.916667	1.94444444444444
3	chr17	83557573	84073998	4135	4.0714286	5.916667	1.94444444444444
3	chr17	84073999	84591836	4136	4.0714286	5.916667	1.94444444444444
3	chr17	84591837	85115073	4137	4.0714286	5.916667	1.94444444444444
3	chr17	85115074	85638552	4138	4.0714286	5.916667	1.94444444444444
3	chr17	85638553	86149341	4139	4.0714286	5.916667	1.94444444444444
3	chr17	86149342	86660054	4140	4.0714286	5.916667	1.94444444444444
3	chr17	86660055	87175303	4141	4.0714286	5.916667	1.94444444444444
3	chr17	87175304	87692901	4142	4.0714286	5.916667	1.94444444444444
3	chr17	87692902	88226601	4143	4.0714286	5.916667	1.94444444444444
3	chr17	88226602	88764862	4144	4.0714286	5.916667	1.94444444444444
3	chr17	88764863	89306702	4145	4.0714286	5.916667	1.94444444444444
3	chr17	89306703	89866804	4146	4.0714286	5.916667	1.94444444444444
3	chr17	89866805	90411526	4147	4.0714286	5.916667	1.94444444444444
3	chr17	90411527	90926904	4148	4.0714286	5.916667	1.94444444444444
3	chr17	90926905	91451227	4149	4.0714286	5.916667	1.94444444444444
3	chr17	91451228	92022565	4150	4.0714286	5.916667	1.94444444444444
3	chr17	92022566	92599650	4151	4.0714286	5.916667	1.94444444444444
3	chr17	92599651	93171249	4152	4.0714286	5.916667	1.94444444444444
3	chr17	93171250	93722329	4153	4.0714286	5.916667	1.94444444444444
3	chr17	93722330	94283623	4154	4.0714286	5.916667	1.94444444444444
3	chr17	94283624	94987271	4155	4.0714286	5.916667	1.94444444444444
2	chr18	1	3631042	4156	3	5.083333	2.22222222222222
2	chr18	3631043	4199183	4157	3	5.083333	2.22222222222222
2	chr18	4199184	4765157	4158	3	5.083333	2.22222222222222
2	chr18	4765158	5293012	4159	3	5.083333	2.22222222222222
2	chr18	5293013	5843487	4160	3	5.083333	2.22222222222222
2	chr18	5843488	6416526	4161	3	5.083333	2.22222222222222
2	chr18	6416527	6982235	4162	3	5.083333	2.22222222222222
2	chr18	6982236	7552048	4163	3	5.083333	2.22222222222222
2	chr18	7552049	8110468	4164	3	5.083333	2.22222222222222
2	chr18	8110469	8679640	4165	3	5.083333	2.22222222222222
